booking_id,customer_id,city,unit_size,start_date,end_date,duration_months,monthly_price,total_revenue,channel,repeat_customer
4340,3824,Turku,Small Locker,2024-06-26,2025-02-21,8,82.5,660.0,Partner,1
4341,1087,Helsinki,Small Locker,2024-04-27,2024-09-24,5,90.0,450.0,Referral,0
4342,8995,Tampere,Small Locker,2025-01-11,2025-09-08,8,58.65,469.2,Google Ads,1
4343,6067,Tampere,Small Locker,2025-01-24,2025-02-23,1,58.65,58.65,Walk-in,0
4344,7809,Tampere,10m² Unit,2025-05-15,2026-01-10,8,215.62,1724.96,Referral,0
4345,6914,Tampere,Premium Climate,2026-02-14,2026-09-12,7,175.95,1231.65,Partner,0
4346,1408,Helsinki,5m² Unit,2025-06-14,2025-09-12,3,187.5,562.5,Partner,0
4347,6962,Espoo,Premium Climate,2026-02-23,2026-12-20,10,206.55,2065.5,Partner,0
4348,8939,Tampere,Small Locker,2025-12-16,2026-04-15,4,58.65,234.6,Walk-in,0
4349,5515,Turku,Premium Climate,2025-09-27,2026-02-24,5,198.0,990.0,Partner,1
4350,4799,Tampere,10m² Unit,2025-06-08,2025-12-05,6,215.62,1293.72,Partner,0
4351,1332,Espoo,10m² Unit,2025-06-20,2025-09-18,3,253.12,759.36,Walk-in,0
4352,4337,Espoo,10m² Unit,2025-03-09,2026-03-04,12,202.5,2430.0,Website,0
4353,8512,Tampere,5m² Unit,2025-10-15,2025-12-14,2,115.0,230.0,Referral,1
4354,1399,Espoo,Premium Climate,2025-04-11,2025-07-10,3,243.0,729.0,Walk-in,0
4355,5378,Turku,5m² Unit,2025-12-12,2026-05-11,5,93.5,467.5,Google Ads,0
4356,4784,Vantaa,5m² Unit,2024-06-01,2024-07-31,2,156.25,312.5,Referral,0
4357,1397,Turku,Premium Climate,2024-06-08,2025-03-05,9,247.5,2227.5,Google Ads,1
4358,6651,Espoo,5m² Unit,2026-01-31,2026-05-31,4,114.75,459.0,Google Ads,1
4359,8262,Turku,Small Locker,2025-05-15,2026-05-10,12,82.5,990.0,Referral,0
4360,4989,Tampere,10m² Unit,2024-08-31,2024-09-30,1,215.62,215.62,Website,0
4361,2855,Vantaa,Small Locker,2024-05-16,2025-03-12,10,93.75,937.5,Referral,1
4362,3869,Turku,Small Locker,2024-12-27,2025-07-25,7,56.1,392.7,Google Ads,0
4363,4104,Turku,5m² Unit,2025-08-16,2026-05-13,9,137.5,1237.5,Referral,0
4364,1637,Vantaa,10m² Unit,2025-03-20,2025-06-18,3,187.5,562.5,Partner,1
4365,1443,Vantaa,5m² Unit,2024-10-07,2025-10-02,12,125.0,1500.0,Website,0
4366,7422,Helsinki,Small Locker,2024-11-07,2025-08-04,9,76.5,688.5,Google Ads,1
4367,1987,Tampere,Small Locker,2026-03-11,2027-03-06,12,69.0,828.0,Website,1
4368,1217,Turku,Premium Climate,2025-06-24,2026-02-19,8,247.5,1980.0,Partner,0
4369,9385,Tampere,Small Locker,2024-10-14,2025-10-09,12,69.0,828.0,Walk-in,0
4370,2699,Tampere,5m² Unit,2024-07-04,2024-11-01,4,143.75,575.0,Google Ads,1
4371,4399,Turku,Small Locker,2024-11-13,2025-06-11,7,56.1,392.7,Website,0
4372,3950,Helsinki,Small Locker,2024-12-28,2025-06-26,6,76.5,459.0,Google Ads,0
4373,8711,Turku,Premium Climate,2025-03-31,2025-10-27,7,198.0,1386.0,Referral,0
4374,9149,Tampere,Premium Climate,2025-11-29,2025-12-29,1,175.95,175.95,Partner,0
4375,5584,Helsinki,10m² Unit,2026-03-07,2026-07-05,4,225.0,900.0,Walk-in,1
4376,6808,Turku,10m² Unit,2024-04-25,2024-12-21,8,165.0,1320.0,Partner,1
4377,6920,Helsinki,Premium Climate,2024-09-16,2024-10-16,1,270.0,270.0,Referral,0
4378,1912,Helsinki,5m² Unit,2025-09-08,2026-09-03,12,150.0,1800.0,Google Ads,0
4379,7675,Vantaa,Small Locker,2025-02-19,2025-05-20,3,63.75,191.25,Partner,0
4380,2969,Tampere,10m² Unit,2025-04-24,2026-02-18,10,172.5,1725.0,Google Ads,1
4381,7735,Tampere,10m² Unit,2024-10-06,2025-02-03,4,172.5,690.0,Partner,0
4382,6171,Turku,10m² Unit,2026-04-15,2027-03-11,11,165.0,1815.0,Partner,1
4383,1533,Espoo,Premium Climate,2026-04-13,2026-12-09,8,243.0,1944.0,Partner,1
4384,9742,Helsinki,Small Locker,2025-09-02,2025-11-01,2,90.0,180.0,Walk-in,1
4385,1796,Turku,10m² Unit,2025-02-21,2025-03-23,1,140.25,140.25,Website,1
4386,5173,Espoo,Premium Climate,2025-02-11,2025-06-11,4,206.55,826.2,Google Ads,1
4387,2536,Turku,Small Locker,2024-08-31,2025-08-26,12,82.5,990.0,Referral,0
4388,3496,Turku,5m² Unit,2026-03-03,2026-06-01,3,110.0,330.0,Website,1
4389,2223,Espoo,10m² Unit,2024-12-21,2025-05-20,5,172.12,860.6,Partner,1
4390,8386,Vantaa,Small Locker,2025-08-06,2025-10-05,2,93.75,187.5,Google Ads,1
4391,3154,Vantaa,5m² Unit,2024-12-09,2025-04-08,4,106.25,425.0,Partner,0
4392,7920,Espoo,10m² Unit,2025-02-27,2026-02-22,12,172.12,2065.44,Walk-in,1
4393,4038,Helsinki,Premium Climate,2025-10-05,2026-08-31,11,270.0,2970.0,Walk-in,0
4394,8702,Turku,Premium Climate,2024-12-12,2025-11-07,11,168.3,1851.3,Partner,1
4395,3335,Vantaa,Small Locker,2024-10-31,2025-08-27,10,75.0,750.0,Referral,1
4396,5423,Espoo,5m² Unit,2024-05-04,2024-10-01,5,168.75,843.75,Referral,0
4397,3466,Helsinki,Premium Climate,2024-05-16,2024-06-15,1,337.5,337.5,Google Ads,0
4398,5382,Vantaa,Premium Climate,2025-03-22,2026-02-15,11,225.0,2475.0,Website,1
4399,1320,Tampere,5m² Unit,2024-09-30,2024-11-29,2,115.0,230.0,Partner,1
4400,5933,Vantaa,Premium Climate,2025-08-10,2026-08-05,12,281.25,3375.0,Website,1
4401,1585,Helsinki,5m² Unit,2025-04-24,2026-04-19,12,150.0,1800.0,Referral,0
4402,2194,Espoo,5m² Unit,2024-10-15,2025-10-10,12,135.0,1620.0,Referral,0
4403,7681,Turku,Small Locker,2025-11-01,2026-03-31,5,56.1,280.5,Referral,1
4404,9954,Helsinki,5m² Unit,2024-12-03,2025-02-01,2,127.5,255.0,Walk-in,0
4405,7199,Turku,5m² Unit,2025-01-13,2025-04-13,3,93.5,280.5,Referral,0
4406,8792,Espoo,5m² Unit,2024-11-26,2025-08-23,9,114.75,1032.75,Walk-in,0
4407,3024,Helsinki,Premium Climate,2025-10-06,2026-06-03,8,270.0,2160.0,Website,0
4408,8375,Espoo,10m² Unit,2025-06-27,2026-05-23,11,253.12,2784.32,Walk-in,0
4409,5815,Espoo,10m² Unit,2025-05-13,2026-04-08,11,253.12,2784.32,Partner,1
4410,6669,Helsinki,5m² Unit,2025-11-23,2026-06-21,7,127.5,892.5,Walk-in,1
4411,3877,Tampere,5m² Unit,2025-07-29,2026-06-24,11,143.75,1581.25,Google Ads,1
4412,7187,Espoo,5m² Unit,2024-06-11,2025-02-06,8,168.75,1350.0,Google Ads,0
4413,3716,Helsinki,5m² Unit,2024-06-10,2024-08-09,2,187.5,375.0,Referral,1
4414,4918,Helsinki,Small Locker,2024-05-27,2024-12-23,7,112.5,787.5,Website,1
4415,4957,Turku,Small Locker,2024-08-09,2025-05-06,9,82.5,742.5,Google Ads,0
4416,1144,Vantaa,Premium Climate,2025-02-04,2025-10-02,8,191.25,1530.0,Website,1
4417,7129,Espoo,10m² Unit,2024-11-29,2025-08-26,9,172.12,1549.08,Google Ads,0
4418,1835,Tampere,Premium Climate,2025-10-23,2026-05-21,7,207.0,1449.0,Referral,1
4419,3198,Vantaa,Premium Climate,2025-10-12,2026-06-09,8,225.0,1800.0,Partner,0
4420,2230,Tampere,10m² Unit,2025-01-09,2025-12-05,11,146.62,1612.82,Google Ads,0
4421,8229,Turku,Small Locker,2024-10-23,2025-01-21,3,66.0,198.0,Walk-in,0
4422,9544,Espoo,10m² Unit,2025-07-03,2026-03-30,9,253.12,2278.08,Partner,0
4423,8498,Helsinki,Premium Climate,2025-12-28,2026-07-26,7,229.5,1606.5,Website,1
4424,9864,Turku,5m² Unit,2024-11-08,2024-12-08,1,93.5,93.5,Website,1
4425,9357,Helsinki,10m² Unit,2024-08-03,2025-05-30,10,281.25,2812.5,Referral,1
4426,1140,Turku,Small Locker,2025-08-06,2025-10-05,2,82.5,165.0,Website,1
4427,2581,Espoo,5m² Unit,2024-11-29,2025-02-27,3,114.75,344.25,Walk-in,1
4428,2889,Espoo,5m² Unit,2025-06-22,2025-11-19,5,168.75,843.75,Referral,0
4429,9774,Helsinki,Premium Climate,2025-05-15,2025-11-11,6,337.5,2025.0,Google Ads,1
4430,8643,Helsinki,10m² Unit,2024-04-28,2025-03-24,11,225.0,2475.0,Referral,0
4431,3390,Turku,Small Locker,2026-01-29,2026-12-25,11,56.1,617.1,Website,0
4432,2005,Espoo,Small Locker,2025-08-25,2025-09-24,1,101.25,101.25,Walk-in,0
4433,9644,Helsinki,Small Locker,2025-10-29,2026-06-26,8,90.0,720.0,Referral,1
4434,3782,Turku,5m² Unit,2025-10-21,2026-09-16,11,110.0,1210.0,Referral,1
4435,1092,Vantaa,Small Locker,2025-07-28,2026-07-23,12,93.75,1125.0,Google Ads,1
4436,3637,Vantaa,Small Locker,2025-03-18,2025-09-14,6,75.0,450.0,Referral,1
4437,3914,Espoo,10m² Unit,2026-02-05,2026-09-03,7,172.12,1204.84,Partner,1
4438,5684,Turku,Premium Climate,2025-08-03,2025-10-02,2,247.5,495.0,Referral,0
4439,7105,Turku,Premium Climate,2024-09-20,2025-02-17,5,198.0,990.0,Partner,1
4440,4579,Helsinki,5m² Unit,2025-01-08,2025-11-04,10,127.5,1275.0,Referral,1
4441,2967,Helsinki,10m² Unit,2025-01-05,2025-03-06,2,191.25,382.5,Google Ads,0
4442,2862,Helsinki,10m² Unit,2025-01-21,2025-09-18,8,191.25,1530.0,Website,0
4443,7081,Espoo,Premium Climate,2025-08-29,2025-11-27,3,303.75,911.25,Referral,1
4444,7581,Helsinki,Small Locker,2024-11-03,2025-06-01,7,76.5,535.5,Website,1
4445,2389,Tampere,Premium Climate,2025-03-07,2025-12-02,9,207.0,1863.0,Website,0
4446,2257,Helsinki,Premium Climate,2025-07-05,2025-12-02,5,337.5,1687.5,Google Ads,1
4447,8341,Espoo,Premium Climate,2025-01-11,2025-12-07,11,206.55,2272.05,Referral,0
4448,9666,Turku,10m² Unit,2025-08-30,2026-04-27,8,206.25,1650.0,Walk-in,1
4449,9408,Espoo,5m² Unit,2025-01-12,2026-01-07,12,114.75,1377.0,Referral,1
4450,5622,Tampere,5m² Unit,2025-03-01,2025-04-30,2,115.0,230.0,Partner,1
4451,1107,Espoo,10m² Unit,2026-04-02,2026-10-29,7,202.5,1417.5,Referral,0
4452,4639,Espoo,5m² Unit,2025-01-29,2025-11-25,10,114.75,1147.5,Referral,0
4453,9316,Tampere,Premium Climate,2024-07-09,2025-04-05,9,258.75,2328.75,Website,1
4454,2520,Tampere,5m² Unit,2024-12-12,2025-05-11,5,97.75,488.75,Website,0
4455,9826,Espoo,10m² Unit,2025-02-23,2025-07-23,5,172.12,860.6,Partner,1
4456,8234,Helsinki,5m² Unit,2025-04-10,2025-07-09,3,150.0,450.0,Website,1
4457,7108,Helsinki,Premium Climate,2025-04-22,2025-07-21,3,270.0,810.0,Referral,0
4458,8517,Tampere,10m² Unit,2024-05-30,2024-12-26,7,215.62,1509.34,Google Ads,0
4459,8208,Helsinki,5m² Unit,2026-01-13,2026-02-12,1,127.5,127.5,Referral,1
4460,5203,Tampere,Small Locker,2026-03-09,2026-08-06,5,69.0,345.0,Referral,0
4461,5669,Espoo,10m² Unit,2024-06-23,2025-05-19,11,253.12,2784.32,Walk-in,0
4462,4723,Helsinki,5m² Unit,2025-08-29,2026-05-26,9,187.5,1687.5,Partner,1
4463,6501,Turku,5m² Unit,2024-06-21,2025-01-17,7,137.5,962.5,Website,0
4464,4926,Vantaa,5m² Unit,2024-10-24,2025-09-19,11,125.0,1375.0,Website,0
4465,8853,Helsinki,Premium Climate,2025-09-25,2025-10-25,1,270.0,270.0,Website,1
4466,7790,Espoo,10m² Unit,2024-12-25,2025-08-22,8,172.12,1376.96,Partner,1
4467,4833,Vantaa,5m² Unit,2025-09-02,2026-03-31,7,125.0,875.0,Referral,0
4468,2458,Turku,10m² Unit,2025-07-20,2026-07-15,12,206.25,2475.0,Walk-in,1
4469,6098,Espoo,Small Locker,2024-09-21,2025-09-16,12,81.0,972.0,Website,1
4470,9261,Tampere,Small Locker,2024-11-12,2025-11-07,12,58.65,703.8,Website,0
4471,4180,Tampere,5m² Unit,2025-09-10,2026-02-07,5,115.0,575.0,Walk-in,0
4472,1430,Helsinki,10m² Unit,2025-12-19,2026-05-18,5,191.25,956.25,Referral,0
4473,1600,Tampere,5m² Unit,2025-01-29,2025-12-25,11,97.75,1075.25,Partner,0
4474,4027,Helsinki,Small Locker,2024-10-20,2025-09-15,11,90.0,990.0,Website,1
4475,6781,Helsinki,Premium Climate,2025-05-05,2025-06-04,1,337.5,337.5,Referral,1
4476,1607,Tampere,Small Locker,2024-05-10,2024-09-07,4,86.25,345.0,Walk-in,1
4477,1456,Vantaa,Premium Climate,2024-05-28,2025-03-24,10,281.25,2812.5,Referral,0
4478,5381,Turku,Small Locker,2026-03-27,2026-11-22,8,66.0,528.0,Referral,1
4479,2730,Tampere,10m² Unit,2024-08-17,2025-04-14,8,215.62,1724.96,Google Ads,0
4480,2778,Vantaa,5m² Unit,2024-09-20,2025-08-16,11,125.0,1375.0,Walk-in,1
4481,6845,Tampere,10m² Unit,2025-04-03,2025-09-30,6,172.5,1035.0,Partner,1
4482,4519,Turku,10m² Unit,2024-11-23,2025-01-22,2,140.25,280.5,Website,0
4483,9968,Espoo,Small Locker,2025-09-04,2026-01-02,4,81.0,324.0,Google Ads,0
4484,6838,Turku,10m² Unit,2024-10-03,2025-05-01,7,165.0,1155.0,Google Ads,1
4485,4869,Turku,Premium Climate,2025-05-18,2025-06-17,1,247.5,247.5,Partner,1
4486,2157,Tampere,5m² Unit,2025-12-04,2026-07-02,7,97.75,684.25,Google Ads,0
4487,4010,Espoo,5m² Unit,2026-04-10,2027-03-06,11,135.0,1485.0,Google Ads,0
4488,1110,Tampere,Small Locker,2024-05-16,2024-12-12,7,86.25,603.75,Referral,1
4489,4158,Turku,Premium Climate,2024-06-14,2024-12-11,6,247.5,1485.0,Website,1
4490,8863,Helsinki,Small Locker,2024-12-16,2025-06-14,6,76.5,459.0,Google Ads,0
4491,1207,Tampere,Premium Climate,2024-05-14,2025-02-08,9,258.75,2328.75,Walk-in,0
4492,6393,Turku,5m² Unit,2025-04-10,2025-05-10,1,110.0,110.0,Partner,1
4493,8010,Vantaa,10m² Unit,2025-04-11,2025-11-07,7,187.5,1312.5,Website,1
4494,8735,Vantaa,10m² Unit,2025-04-25,2025-11-21,7,187.5,1312.5,Partner,0
4495,5687,Espoo,Premium Climate,2024-07-18,2025-06-13,11,303.75,3341.25,Partner,0
4496,4426,Helsinki,5m² Unit,2024-06-18,2024-08-17,2,187.5,375.0,Website,1
4497,6973,Espoo,Small Locker,2024-11-24,2025-11-19,12,68.85,826.2,Walk-in,0
4498,5774,Helsinki,Small Locker,2024-05-06,2025-05-01,12,112.5,1350.0,Google Ads,0
4499,4874,Helsinki,Premium Climate,2024-08-12,2024-12-10,4,337.5,1350.0,Website,1
4500,2739,Turku,Small Locker,2026-03-06,2026-04-05,1,66.0,66.0,Partner,0
4501,8066,Vantaa,5m² Unit,2026-04-04,2026-07-03,3,125.0,375.0,Referral,1
4502,1299,Tampere,Premium Climate,2025-07-18,2025-09-16,2,258.75,517.5,Referral,0
4503,5990,Helsinki,Premium Climate,2025-04-07,2025-08-05,4,270.0,1080.0,Partner,0
4504,1476,Espoo,5m² Unit,2025-11-11,2026-07-09,8,114.75,918.0,Walk-in,0
4505,9870,Tampere,Premium Climate,2025-04-13,2025-12-09,8,207.0,1656.0,Partner,0
4506,8829,Espoo,Premium Climate,2025-07-24,2026-03-21,8,303.75,2430.0,Walk-in,1
4507,3798,Helsinki,Small Locker,2025-01-02,2025-04-02,3,76.5,229.5,Walk-in,0
4508,2602,Helsinki,Small Locker,2025-10-06,2026-03-05,5,90.0,450.0,Website,1
4509,9678,Espoo,Premium Climate,2025-06-30,2026-03-27,9,303.75,2733.75,Website,0
4510,5282,Tampere,5m² Unit,2025-05-12,2026-01-07,8,143.75,1150.0,Referral,1
4511,8338,Vantaa,Small Locker,2025-01-21,2025-09-18,8,63.75,510.0,Website,0
4512,4679,Turku,10m² Unit,2025-11-26,2026-02-24,3,140.25,420.75,Walk-in,1
4513,2705,Vantaa,10m² Unit,2025-05-27,2026-04-22,11,234.38,2578.18,Referral,0
4514,5425,Turku,5m² Unit,2024-09-16,2025-06-13,9,110.0,990.0,Partner,0
4515,9456,Turku,Premium Climate,2025-08-10,2026-02-06,6,247.5,1485.0,Referral,0
4516,7318,Helsinki,Small Locker,2025-04-25,2025-05-25,1,90.0,90.0,Partner,1
4517,7707,Tampere,Small Locker,2025-08-05,2025-10-04,2,86.25,172.5,Google Ads,1
4518,2879,Turku,5m² Unit,2025-01-21,2025-12-17,11,93.5,1028.5,Partner,1
4519,3539,Helsinki,5m² Unit,2025-05-04,2025-10-01,5,187.5,937.5,Walk-in,0
4520,5173,Vantaa,10m² Unit,2025-09-14,2026-03-13,6,187.5,1125.0,Google Ads,1
4521,2222,Tampere,10m² Unit,2024-12-31,2025-07-29,7,146.62,1026.34,Website,0
4522,2595,Helsinki,5m² Unit,2025-04-14,2025-12-10,8,150.0,1200.0,Website,0
4523,6344,Tampere,Small Locker,2025-12-07,2026-07-05,7,58.65,410.55,Referral,0
4524,4382,Vantaa,Premium Climate,2025-04-02,2026-03-28,12,225.0,2700.0,Walk-in,1
4525,5151,Tampere,Small Locker,2025-04-03,2025-11-29,8,69.0,552.0,Google Ads,0
4526,9839,Espoo,Premium Climate,2025-11-22,2026-06-20,7,206.55,1445.85,Google Ads,0
4527,8295,Turku,5m² Unit,2026-01-05,2026-03-06,2,93.5,187.0,Partner,0
4528,9036,Tampere,Small Locker,2024-05-24,2024-06-23,1,86.25,86.25,Walk-in,0
4529,8225,Helsinki,Premium Climate,2025-04-01,2025-06-30,3,270.0,810.0,Partner,1
4530,1601,Vantaa,10m² Unit,2025-08-11,2026-01-08,5,234.38,1171.9,Google Ads,1
4531,4115,Helsinki,Small Locker,2026-02-23,2026-06-23,4,76.5,306.0,Referral,0
4532,9660,Espoo,5m² Unit,2024-12-26,2025-12-21,12,114.75,1377.0,Website,1
4533,2326,Tampere,Small Locker,2025-01-05,2025-04-05,3,58.65,175.95,Website,1
4534,6428,Tampere,Small Locker,2025-07-04,2025-09-02,2,86.25,172.5,Partner,0
4535,5315,Vantaa,Small Locker,2025-01-22,2025-09-19,8,63.75,510.0,Partner,0
4536,9579,Helsinki,5m² Unit,2025-06-14,2025-10-12,4,187.5,750.0,Google Ads,0
4537,8909,Helsinki,Small Locker,2026-02-11,2027-01-07,11,76.5,841.5,Website,1
4538,4605,Vantaa,5m² Unit,2024-09-09,2025-01-07,4,125.0,500.0,Walk-in,1
4539,9418,Turku,Premium Climate,2025-06-13,2025-08-12,2,247.5,495.0,Walk-in,1
4540,6278,Tampere,5m² Unit,2026-02-23,2026-07-23,5,97.75,488.75,Website,1
4541,4295,Vantaa,Premium Climate,2025-10-28,2025-11-27,1,225.0,225.0,Referral,0
4542,4366,Espoo,5m² Unit,2024-10-01,2024-12-30,3,135.0,405.0,Google Ads,0
4543,8990,Espoo,Premium Climate,2024-12-20,2025-05-19,5,206.55,1032.75,Website,0
4544,2024,Helsinki,Premium Climate,2024-06-21,2025-05-17,11,337.5,3712.5,Walk-in,1
4545,5162,Turku,Premium Climate,2024-05-28,2024-10-25,5,247.5,1237.5,Walk-in,1
4546,2979,Vantaa,5m² Unit,2025-07-28,2026-02-23,7,156.25,1093.75,Referral,1
4547,9618,Helsinki,10m² Unit,2025-11-13,2026-10-09,11,191.25,2103.75,Google Ads,1
4548,6237,Tampere,Premium Climate,2024-04-23,2024-06-22,2,207.0,414.0,Referral,0
4549,5104,Vantaa,10m² Unit,2025-01-30,2025-04-30,3,159.38,478.14,Partner,0
4550,8980,Helsinki,10m² Unit,2025-04-03,2025-12-29,9,225.0,2025.0,Website,1
4551,6745,Helsinki,5m² Unit,2024-07-09,2024-12-06,5,187.5,937.5,Google Ads,0
4552,6274,Vantaa,5m² Unit,2024-08-02,2025-05-29,10,156.25,1562.5,Website,1
4553,7493,Helsinki,5m² Unit,2025-04-16,2026-01-11,9,150.0,1350.0,Google Ads,1
4554,1482,Tampere,Small Locker,2024-05-24,2024-09-21,4,86.25,345.0,Google Ads,0
4555,4462,Espoo,Small Locker,2024-10-30,2025-03-29,5,81.0,405.0,Referral,1
4556,5800,Vantaa,Premium Climate,2024-12-15,2025-12-10,12,191.25,2295.0,Referral,1
4557,4750,Espoo,10m² Unit,2025-11-26,2026-10-22,11,172.12,1893.32,Partner,0
4558,9215,Helsinki,10m² Unit,2026-01-11,2026-03-12,2,191.25,382.5,Website,0
4559,3621,Espoo,10m² Unit,2026-02-17,2026-11-14,9,172.12,1549.08,Website,1
4560,3285,Tampere,Small Locker,2025-10-07,2026-06-04,8,69.0,552.0,Website,1
4561,4454,Vantaa,5m² Unit,2025-04-15,2026-02-09,10,125.0,1250.0,Website,0
4562,3197,Turku,10m² Unit,2025-07-22,2026-06-17,11,206.25,2268.75,Walk-in,0
4563,8295,Espoo,5m² Unit,2025-07-30,2026-07-25,12,168.75,2025.0,Walk-in,1
4564,2307,Tampere,10m² Unit,2026-02-21,2026-07-21,5,146.62,733.1,Walk-in,1
4565,1026,Espoo,Small Locker,2024-04-25,2025-01-20,9,81.0,729.0,Walk-in,1
4566,6706,Espoo,10m² Unit,2024-08-19,2025-03-17,7,253.12,1771.84,Walk-in,1
4567,9393,Vantaa,10m² Unit,2026-02-23,2026-07-23,5,159.38,796.9,Referral,0
4568,7229,Turku,10m² Unit,2025-04-16,2025-06-15,2,165.0,330.0,Website,0
4569,5047,Turku,Premium Climate,2025-03-17,2025-12-12,9,198.0,1782.0,Partner,0
4570,1776,Tampere,Premium Climate,2024-12-03,2025-02-01,2,175.95,351.9,Partner,0
4571,5008,Espoo,10m² Unit,2024-06-29,2025-05-25,11,253.12,2784.32,Referral,0
4572,1265,Vantaa,Premium Climate,2024-10-07,2025-01-05,3,225.0,675.0,Partner,0
4573,6824,Vantaa,5m² Unit,2025-01-23,2025-05-23,4,106.25,425.0,Referral,0
4574,4547,Espoo,Premium Climate,2024-11-06,2025-07-04,8,206.55,1652.4,Walk-in,0
4575,1304,Turku,Small Locker,2026-04-05,2027-03-01,11,66.0,726.0,Partner,1
4576,1999,Helsinki,10m² Unit,2025-02-25,2025-05-26,3,191.25,573.75,Walk-in,0
4577,1541,Espoo,10m² Unit,2026-01-31,2026-04-01,2,172.12,344.24,Walk-in,1
4578,3367,Espoo,5m² Unit,2025-10-11,2026-02-08,4,135.0,540.0,Partner,1
4579,6305,Espoo,Premium Climate,2025-02-13,2026-01-09,11,206.55,2272.05,Partner,1
4580,3140,Helsinki,Premium Climate,2024-06-06,2024-09-04,3,337.5,1012.5,Walk-in,1
4581,3344,Helsinki,5m² Unit,2024-09-19,2024-10-19,1,150.0,150.0,Referral,0
4582,3516,Tampere,10m² Unit,2026-02-18,2026-12-15,10,146.62,1466.2,Referral,1
4583,7120,Tampere,Small Locker,2024-06-03,2024-09-01,3,86.25,258.75,Referral,1
4584,3480,Helsinki,5m² Unit,2024-09-01,2024-12-30,4,150.0,600.0,Partner,0
4585,4729,Tampere,5m² Unit,2026-02-17,2026-03-19,1,97.75,97.75,Website,0
4586,6238,Espoo,Premium Climate,2025-07-15,2026-01-11,6,303.75,1822.5,Referral,1
4587,5234,Tampere,5m² Unit,2024-09-18,2025-01-16,4,115.0,460.0,Referral,1
4588,2798,Turku,Premium Climate,2025-09-16,2025-10-16,1,198.0,198.0,Walk-in,1
4589,1541,Tampere,Premium Climate,2025-12-22,2026-01-21,1,175.95,175.95,Referral,0
4590,8332,Vantaa,Small Locker,2025-04-18,2026-02-12,10,75.0,750.0,Walk-in,1
4591,9424,Vantaa,Small Locker,2024-11-09,2025-11-04,12,63.75,765.0,Partner,0
4592,7389,Tampere,Premium Climate,2024-10-25,2025-07-22,9,207.0,1863.0,Google Ads,0
4593,5047,Tampere,Small Locker,2026-01-02,2026-03-03,2,58.65,117.3,Website,0
4594,1801,Tampere,10m² Unit,2025-05-09,2025-06-08,1,215.62,215.62,Referral,1
4595,7194,Vantaa,Premium Climate,2024-09-25,2025-08-21,11,225.0,2475.0,Walk-in,0
4596,6902,Turku,5m² Unit,2025-05-27,2026-02-21,9,137.5,1237.5,Partner,0
4597,8602,Helsinki,10m² Unit,2025-06-03,2026-01-29,8,281.25,2250.0,Google Ads,0
4598,7088,Vantaa,10m² Unit,2025-05-26,2026-05-21,12,234.38,2812.56,Website,0
4599,6802,Helsinki,Small Locker,2025-08-01,2025-11-29,4,112.5,450.0,Google Ads,1
4600,9920,Vantaa,10m² Unit,2024-07-27,2025-02-22,7,234.38,1640.66,Referral,1
4601,2576,Vantaa,Small Locker,2025-04-09,2025-06-08,2,75.0,150.0,Partner,1
4602,3209,Tampere,10m² Unit,2025-02-09,2025-06-09,4,146.62,586.48,Partner,0
4603,9067,Espoo,5m² Unit,2026-04-17,2026-08-15,4,135.0,540.0,Website,1
4604,6326,Espoo,Small Locker,2024-05-29,2024-12-25,7,101.25,708.75,Website,0
4605,9884,Espoo,Premium Climate,2025-11-01,2026-04-30,6,206.55,1239.3,Website,1
4606,4526,Vantaa,Premium Climate,2025-10-03,2026-04-01,6,225.0,1350.0,Walk-in,1
4607,9919,Tampere,10m² Unit,2025-05-12,2026-02-06,9,215.62,1940.58,Google Ads,1
4608,2787,Espoo,Premium Climate,2025-06-29,2025-09-27,3,303.75,911.25,Website,1
4609,3801,Turku,5m² Unit,2024-06-20,2024-10-18,4,137.5,550.0,Google Ads,0
4610,1071,Helsinki,Small Locker,2024-09-30,2024-11-29,2,90.0,180.0,Walk-in,0
4611,2044,Turku,5m² Unit,2025-12-06,2026-07-04,7,93.5,654.5,Website,0
4612,9185,Helsinki,5m² Unit,2024-07-15,2025-04-11,9,187.5,1687.5,Google Ads,1
4613,5960,Tampere,5m² Unit,2024-12-07,2025-01-06,1,97.75,97.75,Partner,1
4614,8866,Helsinki,Small Locker,2024-05-23,2025-05-18,12,112.5,1350.0,Google Ads,1
4615,5432,Helsinki,10m² Unit,2025-05-15,2025-11-11,6,281.25,1687.5,Partner,0
4616,7946,Turku,5m² Unit,2024-09-26,2025-09-21,12,110.0,1320.0,Partner,1
4617,8263,Tampere,Premium Climate,2024-07-10,2025-03-07,8,258.75,2070.0,Google Ads,1
4618,3373,Vantaa,5m² Unit,2025-04-07,2025-10-04,6,125.0,750.0,Website,1
4619,9876,Vantaa,10m² Unit,2025-08-22,2025-09-21,1,234.38,234.38,Walk-in,0
4620,5709,Helsinki,Premium Climate,2025-11-06,2026-07-04,8,229.5,1836.0,Referral,1
4621,7275,Turku,Small Locker,2025-12-10,2026-03-10,3,56.1,168.3,Partner,0
4622,7367,Vantaa,5m² Unit,2025-09-06,2025-11-05,2,125.0,250.0,Partner,1
4623,2617,Espoo,10m² Unit,2024-07-20,2025-03-17,8,253.12,2024.96,Referral,0
4624,3044,Turku,Small Locker,2024-11-05,2025-02-03,3,56.1,168.3,Partner,1
